^SMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^SOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^SPSUPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^SSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^SSMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^STI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TA100,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TECALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TECDAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TNX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TV.O,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TWII,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^TYX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^VDAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^XAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^XAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
^XMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
59053.DE,,,,,,,,,,,,,,,,,,,,,,,,,,,13/12/2010 21:45:57,True
A,Agilent Technolog,13390,0.00415152683854103,-0.00997193623334169,0.0228618290275335,1.45555639266968,21.7999992370605,0.28999999165535,,0.0176227390766144,2.45000004768372,1.60000002384186,0.0821705460548401,0.98363333940506,5444,1.76800000667572,2.45000004768372,0,768,26.6800003051758,38.9000015258789,41.8800010681152,3226700,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AA,Alcoa Inc. Common,14668,0.0077192741446197,-0.00965519621968269,0.029191805049777,0.644066870212555,,1.80999994277954,0.00839999970048666,0.0557799451053143,0.699999988079071,2.5,0.177576616406441,0.584082067012787,20794,-0.28099998831749,0.519999980926514,0.119999997317791,2129,9.8100004196167,17.6000003814697,16.9099998474121,26000800,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AAAA.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AACS.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AADG.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAGC.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAGH.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAIR.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAON,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AA-P,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAPH.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAPL,Apple Inc.,295100,0.0034627397544682,-0.0104287955909967,0.019742202013731,0.842159152030945,21.1499996185303,0.839999973773956,,0.0120807057246566,4.51000022888184,0.5,0.142413020133972,0.982653081417084,65225,15.1540002822876,19.0400009155273,0,19364,190.25,323.989990234375,367.480010986328,18554300,NasdaqNM,USD,13/12/2010,13/12/2010 21:45:57,True
AAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AARI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AASP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAUI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AAZ-PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABBB.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABC,AmerisourceBergen,8683,-0.0214886497706175,-0.0233135875314474,0.0199747979640961,1.02392482757568,14.4799995422363,1.02999997138977,0.0105999996885657,0.00518778199329972,0.109999999403954,2,0.190642893314362,0.731026589870453,77954,2.21700000762939,2.38000011444092,0.340000003576279,1188,24.8700008392334,33.8300018310547,37.4099998474121,2999640,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
ABCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABCP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABCW,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABD,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABH$,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABHD.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABHI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABI.BR,ANHEUS.-BUSCH INB,,-0.00402760040014982,-0.0127751240506768,0.0200555995106697,0.634919285774231,,,0.00870000012218952,,,,,0.761886239051819,0,0,0,0.379999995231628,0,33.5,46.3300018310547,,2221391,Brussels,EUR,13/12/2010,13/12/2010 21:45:57,True
ABIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABKH.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABNC.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABNK.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABPA.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABT,Abbott Laboratori,73395,-0.00293992855586112,0.00742623535916209,0.013366824015975,1.2696807384491,15.6999998092651,1.14999997615814,0.0361000001430511,0.0239258669316769,2.17000007629395,1,0.273588925600052,0.23688517510891,33989,3.03399991989136,4.17000007629395,1.72000002861023,9657,44.5900001525879,56.7900009155273,60.4700012207031,7812470,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
ABTG.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABTO.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABV,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABV-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABW-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ABX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACA.PA,CREDIT AGRICOLE,,0.00998094491660595,0.00710898637771606,0.0339527949690819,0.480690240859985,,,0.0428000018000603,,,,,0.465887933969498,0,0,0,0.449999988079071,0,7.8730001449585,13.7799997329712,,8683821,ENX,EUR,13/12/2010,13/12/2010 21:45:57,True
ACAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACAL.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACAR.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACBC.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACBP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACCM.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACCP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACET,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACFN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACGIE.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACIEE.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACLO.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACLZ.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACNB.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACRB.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACRI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACTC.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACTN.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACUZD.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACUZW.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACV,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADBE,Adobe Systems Inc,14147,-0.0313479490578175,-0.0306727457791567,0.0297697447240353,0.69916296005249,32.0400009155273,1.17999994754791,,0.036102119833231,4.1100001335144,2.29999995231628,0.269327580928802,0.185097932815552,3549,0.896000027656555,1.89999997615814,0,1208,25.4500007629395,38.2000007629395,35.2999992370605,12631000,NasdaqNM,USD,13/12/2010,13/12/2010 21:45:57,True
ADC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADENF.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADES,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADI,Analog Devices I,11217,-0.00476948311552405,-0.0097547834739089,0.0235278066247702,0.821558237075806,16.2099990844727,1.25,0.02280000038445,0.00830671004951,4.07999992370605,2.5,0.0284877438098192,0.915584623813629,2762,2.32800006866455,2.64000010490417,0.860000014305115,1037,26.2800006866455,38.5999984741211,38.6300010681152,4571850,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
ADK,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADK-WS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADLS.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADM,Archer-Daniels-Mi,19609,-0.0121500007808208,-0.0250158961862326,0.0199820771813393,1.08218824863434,11.2299995422363,1.3400000333786,0.0193000007420778,0.00469170184805989,0.310000002384186,1.89999997615814,0.214954853057861,0.65978592634201,63560,2.76600003242493,2.91000008583069,0.600000023841858,3217,24.2199993133545,34.0299987792969,37.2900009155273,5414700,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
ADMD.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADMP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADM-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADMS.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADMT.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADMZ.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADNT.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADNY.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADP,Automatic Data Pr,22922,-0.00118203973397613,0.00638800719752908,0.0145688895136118,1.55557990074158,19.3600006103516,1.79999995231628,0.0296999998390675,0.00142011803109199,2.52999997138977,2.90000009536743,0.0298010148108006,0.966441333293915,9061,2.40400004386902,2.47000002861023,1.37999999523163,2065,26.4599990844727,47.1699981689453,47.8600006103516,2753300,NasdaqNM,USD,13/12/2010,13/12/2010 21:45:57,True
ADPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADSK,Autodesk Inc.,8755,-0.0143186235800385,-0.0165816713124514,0.0291606672108173,0.90293961763382,45.6399993896484,1.78999996185303,,0.0114915687590837,4.71999979019165,2.59999990463257,0.0132296280935407,0.961653709411621,1880,0.85699999332428,1.29999995231628,0,372,22.5,39.189998626709,39.060001373291,3182050,NasdaqNM,USD,13/12/2010,13/12/2010 21:45:57,True
ADSO.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADSU.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADVC.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADVP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADVS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADXS.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ADY,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AECP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AED,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEE,Ameren Corporatio,6847,0.00140298169571906,-0.0050531611777842,0.0146629316732287,0.504580914974213,40.9000015258789,,0.0540000014007092,0.0715586692094803,0.930000007152557,3.79999995231628,-0.106830097734928,0.802941143512726,7365,0.697000026702881,2.74000000953674,1.53999996185303,2387,23.0900001525879,29.8899993896484,25.5,2169650,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEFI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEGG.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEGYD.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEGZF.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEMD.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEMI.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AENY.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEP,American Electric,17227,0.00645341025665402,0.0070185293443501,0.0135242324322462,0.802175581455231,13.4099998474121,3,0.0480000004172325,0.0101198749616742,1.20000004768372,2.20000004768372,0.10092006623745,0.786157011985779,14275,2.65700006484985,3.01999998092651,1.71000003814697,4720,28.2600002288818,37.939998626709,39.4900016784668,2910910,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AEPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEP-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AER,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AERG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AERGP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AERL,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AERO.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AERT.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
